Year,Death_Cause_Name,113_Cause_Name,State,Deaths,Age-Adjusted Death Rate
2000,Cancer,Malignant neoplasms (C00-C97),Michigan,19798,204
2000,Cancer,Malignant neoplasms (C00-C97),Minnesota,9215,191.8
2000,Cancer,Malignant neoplasms (C00-C97),Mississippi,6075,223.6
2000,Cancer,Malignant neoplasms (C00-C97),Missouri,12144,205.9
2000,Cancer,Malignant neoplasms (C00-C97),Montana,1867,194
2000,Cancer,Malignant neoplasms (C00-C97),Nebraska,3382,186.2
2000,Cancer,Malignant neoplasms (C00-C97),Nevada,3763,213.6
2000,Cancer,Malignant neoplasms (C00-C97),New Hampshire,2484,206.9
2000,Cancer,Malignant neoplasms (C00-C97),New Jersey,18073,205.9
2000,Cancer,Malignant neoplasms (C00-C97),New Mexico,2906,172.3
2000,Cancer,Malignant neoplasms (C00-C97),New York,37198,192.2
2000,Cancer,Malignant neoplasms (C00-C97),North Carolina,15786,204.2
2000,Cancer,Malignant neoplasms (C00-C97),North Dakota,1346,183.7
2000,Cancer,Malignant neoplasms (C00-C97),Ohio,24988,212
2000,Cancer,Malignant neoplasms (C00-C97),Oklahoma,7402,207.4
2000,Cancer,Malignant neoplasms (C00-C97),Oregon,6951,197.3
2000,Cancer,Malignant neoplasms (C00-C97),Pennsylvania,30161,207
2000,Cancer,Malignant neoplasms (C00-C97),Rhode Island,2433,206.4
2000,Cancer,Malignant neoplasms (C00-C97),South Carolina,8250,212.6
2000,Cancer,Malignant neoplasms (C00-C97),South Dakota,1597,190.5
2000,Cancer,Malignant neoplasms (C00-C97),Tennessee,12339,218.8
2000,Cancer,Malignant neoplasms (C00-C97),Texas,33300,196.3
2000,Cancer,Malignant neoplasms (C00-C97),United States,553091,199.6
2000,Cancer,Malignant neoplasms (C00-C97),Utah,2359,151.2
2000,Cancer,Malignant neoplasms (C00-C97),Vermont,1240,198
2000,Cancer,Malignant neoplasms (C00-C97),Virginia,13528,208.6
2000,Cancer,Malignant neoplasms (C00-C97),Washington,10668,195.8
2000,Cancer,Malignant neoplasms (C00-C97),West Virginia,4753,223.9
2000,Cancer,Malignant neoplasms (C00-C97),Wisconsin,10638,191.7
2000,Cancer,Malignant neoplasms (C00-C97),Wyoming,868,185.5
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Alabama,939,21.1
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Alaska,30,11.6
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Arizona,614,12.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Arkansas,500,17.3
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",California,1785,6.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Colorado,357,10.8
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Connecticut,524,13.6
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Delaware,111,14.4
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",District of Columbia,84,14.8
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Florida,1888,8.9
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Georgia,1263,20
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Hawaii,113,9.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Idaho,96,8.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Illinois,2128,17.7
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Indiana,1084,18.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Iowa,313,8.6
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kansas,478,16.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kentucky,756,19.3
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Louisiana,920,22.8
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Maine,175,12
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Maryland,594,12.4
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Massachusetts,1231,17.6
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Michigan,1433,15
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Minnesota,661,13.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Mississippi,612,22.6
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Missouri,907,15
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Montana,116,12
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Nebraska,254,13.3
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Nevada,329,21
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New Hampshire,106,9
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New Jersey,1495,17
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New Mexico,152,9.3
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",New York,2440,12.5
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",North Carolina,1315,17.6
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",North Dakota,67,8
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Ohio,1829,15.6
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Oklahoma,536,15
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Oregon,295,8.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Pennsylvania,2677,17.8
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Rhode Island,123,9.9
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",South Carolina,539,14.5
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",South Dakota,130,14.7
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Tennessee,565,10.2
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Texas,1870,11.4
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",United States,37251,13.5
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Utah,170,11.3
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Vermont,62,10
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Virginia,1118,17.9
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Washington,293,5.4
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",West Virginia,378,17.9
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Wisconsin,751,13.1
2000,Kidney disease,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Wyoming,45,9.9
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alabama,2313,52.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Alaska,294,55.9
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arizona,2214,44.8
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Arkansas,1287,47.6
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",California,9198,28.7
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Colorado,1519,39
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Connecticut,1034,29.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Delaware,267,35.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",District of Columbia,161,28.4
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Florida,5961,35.7
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Georgia,3078,41.5
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Hawaii,293,24.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Idaho,597,48.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Illinois,4125,33.7
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Indiana,2309,38.4
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Iowa,1123,35.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kansas,1126,40.7
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Kentucky,1730,43.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Louisiana,1940,44.7
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maine,458,34.9
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Maryland,1296,25.9
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Massachusetts,1303,19.6
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Michigan,3188,32.8
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Minnesota,1772,35.8
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Mississippi,1642,58.9
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Missouri,2465,43.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Montana,461,50.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nebraska,668,37.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Nevada,710,38.5
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Hampshire,329,27.5
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Jersey,2227,26.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New Mexico,969,55.9
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",New York,4797,25.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Carolina,3290,42.1
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",North Dakota,267,38.4
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Ohio,3630,31.8
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oklahoma,1609,46.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Oregon,1199,34.7
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Pennsylvania,4614,35.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Rhode Island,243,21.5
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Carolina,1901,49.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",South Dakota,351,44.8
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Tennessee,2677,47.8
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Texas,7227,37.6
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",United States,97860,35.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Utah,650,33.4
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Vermont,209,34.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Virginia,2214,33.2
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Washington,1914,33.3
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",West Virginia,798,42
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wisconsin,1955,35.6
1999,Unintentional injuries,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Wyoming,258,52.8
1999,All causes,All Causes,Alabama,44806,1009.3
1999,All causes,All Causes,Alaska,2708,838.9
1999,All causes,All Causes,Arizona,40050,818.4
1999,All causes,All Causes,Arkansas,27925,975.3
1999,All causes,All Causes,California,229380,802.3
1999,All causes,All Causes,Colorado,27114,801.8
1999,All causes,All Causes,Connecticut,29446,783.2
1999,All causes,All Causes,Delaware,6666,881.6
1999,All causes,All Causes,District of Columbia,6076,1087.3
1999,All causes,All Causes,Florida,163224,812.8
1999,All causes,All Causes,Georgia,62028,964.9
1999,All causes,All Causes,Hawaii,8270,688.8
1999,All causes,All Causes,Idaho,9579,825.2
1999,All causes,All Causes,Illinois,108436,905.1
1999,All causes,All Causes,Indiana,55303,934.7
1999,All causes,All Causes,Iowa,28411,806.4
1999,All causes,All Causes,Kansas,24472,848.1
1999,All causes,All Causes,Kentucky,39321,1004.1
1999,All causes,All Causes,Louisiana,41238,1021.6
1999,All causes,All Causes,Maine,12261,865.9
1999,All causes,All Causes,Maryland,43089,907
1999,All causes,All Causes,Massachusetts,55840,814.1
1999,All causes,All Causes,Michigan,87232,916.4
1999,All causes,All Causes,Minnesota,38537,784.5
1999,All causes,All Causes,Mississippi,28185,1043.4
1999,All causes,All Causes,Missouri,55931,945
1999,All causes,All Causes,Montana,8128,857.6
1999,All causes,All Causes,Nebraska,15579,830.1
1999,All causes,All Causes,Nevada,15082,935.9
1999,All causes,All Causes,New Hampshire,9537,815.5
1999,All causes,All Causes,New Jersey,73981,853.7
1999,All causes,All Causes,New Mexico,13676,842.2
1999,All causes,All Causes,New York,159927,833.4
1999,All causes,All Causes,North Carolina,69600,933
1999,All causes,All Causes,North Dakota,6103,796.8
1999,All causes,All Causes,Ohio,108517,934
1999,All causes,All Causes,Oklahoma,34700,979
1999,All causes,All Causes,Oregon,29422,837.6
1999,All causes,All Causes,Pennsylvania,130283,896.4
1999,All causes,All Causes,Rhode Island,9708,807.5
1999,All causes,All Causes,South Carolina,36053,973.5
1999,All causes,All Causes,South Dakota,6953,808.4
1999,All causes,All Causes,Tennessee,53765,980.4
1999,All causes,All Causes,Texas,146858,886.6
1999,All causes,All Causes,United States,2391399,875.6
1999,All causes,All Causes,Utah,12058,781.6
1999,All causes,All Causes,Vermont,4993,812.9
1999,All causes,All Causes,Virginia,55320,889.6
1999,All causes,All Causes,Washington,43865,815.1
1999,All causes,All Causes,West Virginia,21049,1012.3
1999,All causes,All Causes,Wisconsin,46672,831.5
1999,All causes,All Causes,Wyoming,4042,895.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Alabama,772,17.8
1999,Alzheimer's disease,Alzheimer's disease (G30),Alaska,24,11.9
1999,Alzheimer's disease,Alzheimer's disease (G30),Arizona,963,20.8
1999,Alzheimer's disease,Alzheimer's disease (G30),Arkansas,434,14.8
1999,Alzheimer's disease,Alzheimer's disease (G30),California,4532,16.6
1999,Alzheimer's disease,Alzheimer's disease (G30),Colorado,756,24.5
1999,Alzheimer's disease,Alzheimer's disease (G30),Connecticut,449,11.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Delaware,107,15
1999,Alzheimer's disease,Alzheimer's disease (G30),District of Columbia,53,9.5
1999,Alzheimer's disease,Alzheimer's disease (G30),Florida,3059,14.3
1999,Alzheimer's disease,Alzheimer's disease (G30),Georgia,1080,18.8
1999,Alzheimer's disease,Alzheimer's disease (G30),Hawaii,109,9.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Idaho,243,21.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Illinois,1908,15.9
1999,Alzheimer's disease,Alzheimer's disease (G30),Indiana,1106,18.9
1999,Alzheimer's disease,Alzheimer's disease (G30),Iowa,706,18.2
1999,Alzheimer's disease,Alzheimer's disease (G30),Kansas,511,16.6
1999,Alzheimer's disease,Alzheimer's disease (G30),Kentucky,728,19.3
1999,Alzheimer's disease,Alzheimer's disease (G30),Louisiana,683,17.9
1999,Alzheimer's disease,Alzheimer's disease (G30),Maine,429,29.6
1999,Alzheimer's disease,Alzheimer's disease (G30),Maryland,681,15.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Massachusetts,1182,16.5
1999,Alzheimer's disease,Alzheimer's disease (G30),Michigan,1431,15.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Minnesota,1083,21.1
1999,Alzheimer's disease,Alzheimer's disease (G30),Mississippi,356,13.3
1999,Alzheimer's disease,Alzheimer's disease (G30),Missouri,914,15
1999,Alzheimer's disease,Alzheimer's disease (G30),Montana,205,21.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Nebraska,331,16.3
1999,Alzheimer's disease,Alzheimer's disease (G30),Nevada,174,13.6
1999,Alzheimer's disease,Alzheimer's disease (G30),New Hampshire,266,23.2
1999,Alzheimer's disease,Alzheimer's disease (G30),New Jersey,1041,12
1999,Alzheimer's disease,Alzheimer's disease (G30),New Mexico,248,16.4
1999,Alzheimer's disease,Alzheimer's disease (G30),New York,1357,7
1999,Alzheimer's disease,Alzheimer's disease (G30),North Carolina,1456,20.8
1999,Alzheimer's disease,Alzheimer's disease (G30),North Dakota,155,18.1
1999,Alzheimer's disease,Alzheimer's disease (G30),Ohio,2099,18.2
1999,Alzheimer's disease,Alzheimer's disease (G30),Oklahoma,553,15.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Oregon,866,24.1
1999,Alzheimer's disease,Alzheimer's disease (G30),Pennsylvania,2192,14.4
1999,Alzheimer's disease,Alzheimer's disease (G30),Rhode Island,219,17
1999,Alzheimer's disease,Alzheimer's disease (G30),South Carolina,690,20.5
1999,Alzheimer's disease,Alzheimer's disease (G30),South Dakota,155,16.3
1999,Alzheimer's disease,Alzheimer's disease (G30),Tennessee,944,17.9
1999,Alzheimer's disease,Alzheimer's disease (G30),Texas,2833,18.5
1999,Alzheimer's disease,Alzheimer's disease (G30),United States,44536,16.5
1999,Alzheimer's disease,Alzheimer's disease (G30),Utah,245,17.3
1999,Alzheimer's disease,Alzheimer's disease (G30),Vermont,127,20.5
1999,Alzheimer's disease,Alzheimer's disease (G30),Virginia,917,15.9
1999,Alzheimer's disease,Alzheimer's disease (G30),Washington,1577,29.8
1999,Alzheimer's disease,Alzheimer's disease (G30),West Virginia,314,15
1999,Alzheimer's disease,Alzheimer's disease (G30),Wisconsin,1170,19.9
1999,Alzheimer's disease,Alzheimer's disease (G30),Wyoming,103,23.9
1999,Stroke,Cerebrovascular diseases (I60-I69),Alabama,3148,71.5
1999,Stroke,Cerebrovascular diseases (I60-I69),Alaska,171,71.2
1999,Stroke,Cerebrovascular diseases (I60-I69),Arizona,2600,54.4
1999,Stroke,Cerebrovascular diseases (I60-I69),Arkansas,2255,77.7
1999,Stroke,Cerebrovascular diseases (I60-I69),California,17962,64.5
1999,Stroke,Cerebrovascular diseases (I60-I69),Colorado,1834,57.2
1999,Stroke,Cerebrovascular diseases (I60-I69),Connecticut,1933,50
1999,Stroke,Cerebrovascular diseases (I60-I69),Delaware,365,49.4
1999,Stroke,Cerebrovascular diseases (I60-I69),District of Columbia,297,53.3
1999,Stroke,Cerebrovascular diseases (I60-I69),Florida,10560,50.5
1999,Stroke,Cerebrovascular diseases (I60-I69),Georgia,4416,72.3
1999,Stroke,Cerebrovascular diseases (I60-I69),Hawaii,762,64.2
1999,Stroke,Cerebrovascular diseases (I60-I69),Idaho,771,67.5
1999,Stroke,Cerebrovascular diseases (I60-I69),Illinois,7714,64.4
1999,Stroke,Cerebrovascular diseases (I60-I69),Indiana,4057,69
1999,Stroke,Cerebrovascular diseases (I60-I69),Iowa,2317,62.1
1999,Stroke,Cerebrovascular diseases (I60-I69),Kansas,1841,61.6
1999,Stroke,Cerebrovascular diseases (I60-I69),Kentucky,2710,70.4
1999,Stroke,Cerebrovascular diseases (I60-I69),Louisiana,2684,68.3
